id,asin,image_url,title,categories
642,0761189602,"https://images-na.ssl-images-amazon.com/images/I/51xfUm50T8L._SX218_BO1,204,203,200_QL40_ML2_.jpg",Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Children's Books
643,0735220689,"https://images-na.ssl-images-amazon.com/images/I/512cLuxc5mL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Eleanor Oliphant Is Completely Fine: A Novel,Literature & Fiction
644,0735220697,"https://images-na.ssl-images-amazon.com/images/I/51meTQ+nUJL._SY344_BO1,204,203,200_.jpg",Eleanor Oliphant Is Completely Fine: A Novel,Literature & Fiction
645,0761193642,"https://images-na.ssl-images-amazon.com/images/I/51iU+NgrzvL._SX258_BO1,204,203,200_.jpg",Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,Children's Books
646,0735221103,"https://images-na.ssl-images-amazon.com/images/I/41nWfvrBYQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Couple Next Door: A Novel,"Mystery, Thriller & Suspense"
647,0735222355,"https://images-na.ssl-images-amazon.com/images/I/51iLL4XTEjL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Lincoln Highway: A Novel,Literature & Fiction
648,0735224293,"https://images-na.ssl-images-amazon.com/images/I/51XWy95kQjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Little Fires Everywhere,Literature & Fiction
649,0735224315,"https://images-na.ssl-images-amazon.com/images/I/51KTHTD6K6L._SY291_BO1,204,203,200_QL40_ML2_.jpg",Little Fires Everywhere: A Novel,Literature & Fiction
650,073522465X,"https://images-na.ssl-images-amazon.com/images/I/41BGbFVQkcL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Searcher: A Novel,"Mystery, Thriller & Suspense"
651,0735224676,"https://images-na.ssl-images-amazon.com/images/I/41g-vMcRzlL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Searcher: A Novel,"Mystery, Thriller & Suspense"
652,073522529X,"https://images-na.ssl-images-amazon.com/images/I/51TjEOGr-vL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,Biographies & Memoirs
653,0735225311,"https://images-na.ssl-images-amazon.com/images/I/51DV30VOdxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,Biographies & Memoirs
654,076790592X,"https://images-na.ssl-images-amazon.com/images/I/51R8ksnd5CL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson, 20th Anniversary Edition",Self-Help
655,078583351X,"https://images-na.ssl-images-amazon.com/images/I/41lhzUzztRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","As a Man Thinketh (Volume 1) (Classic Thoughts and Thinkers, 1)",Religion & Spirituality
656,0785833528,"https://images-na.ssl-images-amazon.com/images/I/51C33aaHq5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Think and Grow Rich,Business & Money
657,0786838655,"https://images-na.ssl-images-amazon.com/images/I/51BfYSYSfxL._SY291_BO1,204,203,200_QL40_ML2_.jpg","The Lightning Thief (Percy Jackson and the Olympians, Book 1)",Children's Books
658,0786856297,"https://images-na.ssl-images-amazon.com/images/I/51MKUTf+jHL._SY344_BO1,204,203,200_.jpg","The Lightning Thief (Percy Jackson and the Olympians, Book 1)",Children's Books
659,0786856866,"https://images-na.ssl-images-amazon.com/images/I/51ypJ4O9wtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Sea of Monsters (Percy Jackson and the Olympians, Book 2)",Children's Books
660,0769646794,"https://images-na.ssl-images-amazon.com/images/I/51oIMz-76TL._SX218_BO1,204,203,200_QL40_ML2_.jpg","Carson Dellosa Alphabet Flash Cards—Double-Sided, Uppercase and Lowercase Letter and Sound Recognition With Illustrations, Early Reading Comprehension Practice Set (54 pc)",Children's Books
661,0769646891,"https://images-na.ssl-images-amazon.com/images/I/51DStEaD4pL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","Carson Dellosa Colors and Shapes Flash Cards—Double-Sided, Essential Shapes, Basic Colors, Names With Illustrations, Early Math and Reading Comprehension Practice Set (54 pc)",Children's Books
662,0769647197,"https://images-na.ssl-images-amazon.com/images/I/51iegaHiqjL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","Carson Dellosa First Words Flash Cards—Double-Sided, Common Words With Illustrations, Basic Animals, Food, Objects, Phonics and Reading Readiness Practice Set (54 pc)",Children's Books
663,0786965592,"https://images-na.ssl-images-amazon.com/images/I/51B9+i6SSxL._SX258_BO1,204,203,200_.jpg",Dungeons & Dragons Starter Set,Humor & Entertainment
664,0786965606,https://images-na.ssl-images-amazon.com/images/I/81pViXqeVLL.__AC_SX342_SY445_QL70_FMwebp_.jpg,Player's Handbook (Dungeons & Dragons),Humor & Entertainment
665,0786965614,"https://images-na.ssl-images-amazon.com/images/I/51vp1TaDO0L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","Dungeons & Dragons Monster Manual (Core Rulebook, D&D Roleplaying Game)",Humor & Entertainment
666,0786965622,"https://images-na.ssl-images-amazon.com/images/I/513Zt6L7MfL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game)",Humor & Entertainment
667,0786966017,"https://images-na.ssl-images-amazon.com/images/I/5114v+pI9gL._SX258_BO1,204,203,200_.jpg",Volo's Guide to Monsters (Dungeons & Dragons),Humor & Entertainment
668,0786966114,"https://images-na.ssl-images-amazon.com/images/I/61ELLOaoSZL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Xanathar's Guide to Everything (Dungeons & Dragons),Literature & Fiction
669,0786966629,"https://images-na.ssl-images-amazon.com/images/I/51c47I+qyAL._SX258_BO1,204,203,200_.jpg","Dungeons & Dragons Core Rulebooks Gift Set (Special Foil Covers Edition with Slipcase, Player's Handbook, Dungeon Master's Guide, Monster Manual, DM Screen)",Literature & Fiction
670,0786966831,"https://images-na.ssl-images-amazon.com/images/I/51MopR7HpUL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Dungeons & Dragons Essentials Kit (D&D Boxed Set),Literature & Fiction
671,0786967021,"https://images-na.ssl-images-amazon.com/images/I/51bFYSz-6hL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Tasha's Cauldron of Everything (D&D Rules Expansion) (Dungeons & Dragons),Science Fiction & Fantasy
672,0805017445,"https://images-na.ssl-images-amazon.com/images/I/51uJSuGllVL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","Brown Bear, Brown Bear, What Do You See?",Children's Books
673,0805047905,"https://images-na.ssl-images-amazon.com/images/I/51430n+9jlL._SY344_BO1,204,203,200_.jpg","Brown Bear, Brown Bear, What Do You See?",Children's Books
674,0805092447,"https://images-na.ssl-images-amazon.com/images/I/51vHqhsoq2L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Brown Bear, Brown Bear, What Do You See? My First Reader",Children's Books
675,0805093079,"https://images-na.ssl-images-amazon.com/images/I/412MgooZ2YL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),Biographies & Memoirs
676,0805094598,"https://images-na.ssl-images-amazon.com/images/I/51HJq8jAAnS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Shadow and Bone (The Shadow and Bone Trilogy, 1)",Teen & Young Adult
677,0805094601,"https://images-na.ssl-images-amazon.com/images/I/51ugx0pEm9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Siege and Storm (The Shadow and Bone Trilogy, 2)",Teen & Young Adult
678,080509461X,"https://images-na.ssl-images-amazon.com/images/I/51B5F56VSCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Ruin and Rising (The Shadow and Bone Trilogy, 3)",Teen & Young Adult
679,0805095152,"https://images-na.ssl-images-amazon.com/images/I/411WClfEbyL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Being Mortal: Medicine and What Matters in the End,Medical Books
680,0805096604,"https://images-na.ssl-images-amazon.com/images/I/51ruXud0wVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Mirror & the Light: A Novel (Wolf Hall Trilogy, 3)",Literature & Fiction
681,0805098542,"https://images-na.ssl-images-amazon.com/images/I/41mAW64YCcL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Killing Jesus (Bill O'Reilly's Killing Series),History
682,0803726570,"https://images-na.ssl-images-amazon.com/images/I/51cp1wZd7WL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Room on the Broom,Children's Books
683,0803731094,"https://images-na.ssl-images-amazon.com/images/I/51inFTeRHCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Gruffalo (Picture Books),Children's Books
684,0803731930,"https://images-na.ssl-images-amazon.com/images/I/51pl5v2EtaL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language,Children's Books
685,0803736800,"https://images-na.ssl-images-amazon.com/images/I/61NcGpkaWXL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Dragons Love Tacos,Children's Books
686,0803738412,"https://images-na.ssl-images-amazon.com/images/I/51Zm3fBs0PL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Room on the Broom,Children's Books
687,0803741715,"https://images-na.ssl-images-amazon.com/images/I/41cEJADpneL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Book with No Pictures,Children's Books
688,0804139024,"https://images-na.ssl-images-amazon.com/images/I/41vw+RmEi4L._SY344_BO1,204,203,200_.jpg",The Martian: A Novel,Literature & Fiction
689,0804139296,"https://images-na.ssl-images-amazon.com/images/I/4137OkbPQ4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Zero to One: Notes on Startups, or How to Build the Future",Business & Money
690,0804168431,"https://images-na.ssl-images-amazon.com/images/I/51VHyyfg6jL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Book Thief,Teen & Young Adult
691,0804172447,"https://images-na.ssl-images-amazon.com/images/I/51VY9i6ckiL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Station Eleven,Science Fiction & Fantasy
692,0804172706,"https://images-na.ssl-images-amazon.com/images/I/518ewPPStwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Little Life,Literature & Fiction
693,0804172722,"https://images-na.ssl-images-amazon.com/images/I/41oYABIZsJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Body: A Guide for Occupants,Humor & Entertainment
694,0802148506,"https://images-na.ssl-images-amazon.com/images/I/41zOynmVSgL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Shuggie Bain: A Novel,Literature & Fiction
695,0804187061,"https://images-na.ssl-images-amazon.com/images/I/51N2z-uibpL._SX218_BO1,204,203,200_QL40_ML2_.jpg",Modern Comfort Food: A Barefoot Contessa Cookbook,"Cookbooks, Food & Wine"
696,0804190119,"https://images-na.ssl-images-amazon.com/images/I/31EWL7e8kKS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",On Tyranny: Twenty Lessons from the Twentieth Century,Politics & Social Sciences
697,0807000000,"https://images-na.ssl-images-amazon.com/images/I/41VKDyqd6RL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Man's Search for Meaning,History
698,080241270X,"https://images-na.ssl-images-amazon.com/images/I/41WJkoSnqEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The 5 Love Languages: The Secret to Love that Lasts,Self-Help
699,0807014273,"https://images-na.ssl-images-amazon.com/images/I/41nLuZrSbNL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Man's Search for Meaning,History
700,080701429X,"https://images-na.ssl-images-amazon.com/images/I/41zdZsS8kZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Man's Search for Meaning (OLD EDITION/OUT OF PRINT),History
701,0807047414,"https://images-na.ssl-images-amazon.com/images/I/51O1xkNu14L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",White Fragility: Why It's So Hard for White People to Talk About Racism,History
702,0807060100,"https://images-na.ssl-images-amazon.com/images/I/51k5mrtvqQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Man's Search for Meaning, Gift Edition",History
703,0807204773,"https://images-na.ssl-images-amazon.com/images/I/61JBp4V++PL._SX258_BO1,204,203,200_.jpg",Hatchet,Children's Books
704,0807220299,"https://images-na.ssl-images-amazon.com/images/I/51mIn6jlDHL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Harry Potter and the Order of the Phoenix (Book 5),Children's Books
705,0807282324,"https://images-na.ssl-images-amazon.com/images/I/61S4FlFumEL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Harry Potter and the Prisoner of Azkaban (Book 3),Children's Books
706,0807282596,"https://images-na.ssl-images-amazon.com/images/I/51rwzf9iytL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Harry Potter and the Goblet of Fire (Book 4),Children's Books
707,0812980026,"https://images-na.ssl-images-amazon.com/images/I/51g6BwZ+evL._SY344_BO1,204,203,200_.jpg",I Know Why the Caged Bird Sings,Literature & Fiction
708,081298160X,"https://images-na.ssl-images-amazon.com/images/I/517FwF49v+L._SY344_BO1,204,203,200_.jpg",The Power of Habit: Why We Do What We Do in Life and Business,"Health, Fitness & Dieting"
709,0812983459,"https://images-na.ssl-images-amazon.com/images/I/51mKXCXvIpL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Unlikely Pilgrimage of Harold Fry: A Novel,Literature & Fiction
710,081298496X,"https://images-na.ssl-images-amazon.com/images/I/51WVs8WMcjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Just Mercy: A Story of Justice and Redemption,History
711,081298840X,"https://images-na.ssl-images-amazon.com/images/I/41csVfG7xxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",When Breath Becomes Air,Medical Books
712,0812993543,"https://images-na.ssl-images-amazon.com/images/I/512vSNlZq7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Between the World and Me,Politics & Social Sciences
713,0812994523,"https://images-na.ssl-images-amazon.com/images/I/51ipxy8fxlL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Just Mercy: A Story of Justice and Redemption,History
714,0812997794,"https://images-na.ssl-images-amazon.com/images/I/51H8icODg5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Inner Engineering: A Yogi's Guide to Joy,"Health, Fitness & Dieting"
715,0849946158,"https://images-na.ssl-images-amazon.com/images/I/41njy96u+LL._SY344_BO1,204,203,200_.jpg",Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Self-Help
716,0857197681,"https://images-na.ssl-images-amazon.com/images/I/41y1sBiezmL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Psychology of Money: Timeless lessons on wealth, greed, and happiness",Business & Money
717,0857199099,"https://images-na.ssl-images-amazon.com/images/I/41pjxTrqreL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Psychology of Money - hardback: Timeless lessons on wealth, greed, and happiness",Business & Money
718,0811877825,"https://images-na.ssl-images-amazon.com/images/I/61c7hni0MdL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","Goodnight, Goodnight Construction Site (Hardcover Books for Toddlers, Preschool Books for Kids)",Children's Books
719,0811879542,"https://images-na.ssl-images-amazon.com/images/I/31-zrzO6dwL._SX218_BO1,204,203,200_QL40_ML2_.jpg","Press Here (Interactive Book for Toddlers and Kids, Interactive Baby Book) (Press Here by Herve Tullet)",Children's Books
720,0812419537,"https://images-na.ssl-images-amazon.com/images/I/51CJyk0+cBL._SY344_BO1,204,203,200_.jpg",The Autobiography of Malcolm X,Politics & Social Sciences
721,0894864025,"https://images-na.ssl-images-amazon.com/images/I/41VErOJr-KL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Self-Help
722,0887431453,"https://images-na.ssl-images-amazon.com/images/I/51sYEauuTDL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",Children's Books
723,0887431461,"https://images-na.ssl-images-amazon.com/images/I/51iLT4GFjbL._SX218_BO1,204,203,200_QL40_ML2_.jpg","School Zone - Big Kindergarten Workbook - 320 Pages, Ages 5 to 6, Early Reading and Writing, Numbers 0-20, Basic Math, Matching, Story Order, and More (School Zone Big Workbook Series)",Children's Books
724,088743147X,"https://images-na.ssl-images-amazon.com/images/I/51MhYSR3fJL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","School Zone - Big First Grade Workbook - 320 Pages, Ages 6 to 7, 1st Grade, Beginning Reading, Phonics, Spelling, Basic Math, Word Problems, Time, Money, and More (School Zone Big Workbook Series)",Children's Books
725,0887432719,"https://images-na.ssl-images-amazon.com/images/I/51x72uh1AtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","School Zone - Go Fish Alphabet Game Cards - Ages 4 and Up, Preschool to First Grade, Uppercase and Lowercase Letters, ABCs, Word-Picture Recognition, Animals, Card Game, Matching, and More",Children's Books
726,0875167349,"https://images-na.ssl-images-amazon.com/images/I/51OdkvPNE7L._SX218_BO1,204,203,200_QL40_ML2_.jpg",The Invisible String,Children's Books
727,0890425558,,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5","New, Used & Rental Textbooks"
728,0920668364,"https://images-na.ssl-images-amazon.com/images/I/61hTez002tL._SX218_BO1,204,203,200_QL40_ML2_.jpg",Love You Forever,Children's Books
729,0920668372,"https://images-na.ssl-images-amazon.com/images/I/61k5YUaOrZL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Love You Forever,Children's Books
730,0956932304,"https://images-na.ssl-images-amazon.com/images/I/41iAHN+2q9L._SY344_BO1,204,203,200_.jpg",The Secret Lake: A children's mystery adventure,Children's Books
731,091386613X,"https://images-na.ssl-images-amazon.com/images/I/511qKhEiQDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Rider Tarot Deck,Religion & Spirituality
732,0938256866,"https://images-na.ssl-images-amazon.com/images/I/41tpb+4VMSL._SY344_BO1,204,203,200_.jpg","School Zone - Alphabet Flash Cards - Ages 3 and Up, Preschool, Letter-Picture Recognition, Word-Picture Recognition, Alphabet, and More",Children's Books
733,0938256874,"https://images-na.ssl-images-amazon.com/images/I/51da7mlT9DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","School Zone - Sight Words Flash Cards - Ages 5 and Up, Kindergarten to 1st Grade, Phonics, Beginning Reading, Sight Reading, Early-Reading Words, and More",Education & Teaching
734,0938256939,"https://images-na.ssl-images-amazon.com/images/I/41B2HauVlHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","School Zone - Multiplication 0-12 Flash Cards - Ages 8+, 3rd Grade, 4th Grade, Elementary Math, Multiplication Facts, Common Core, and More",Children's Books
735,0964729237,"https://images-na.ssl-images-amazon.com/images/I/518nBzyV7hL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Shack: Where Tragedy Confronts Eternity,Christian Books & Bibles
736,0964729245,"https://images-na.ssl-images-amazon.com/images/I/51Pu4rLdInL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Shack,Christian Books & Bibles
737,0964729288,"https://images-na.ssl-images-amazon.com/images/I/51SL41ehaHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Shack,Christian Books & Bibles
738,0991132394,"https://images-na.ssl-images-amazon.com/images/I/51uY1xakAuL._SY291_BO1,204,203,200_QL40_ML2_.jpg","A Touch of Darkness (Hades X Persephone, 1)",Science Fiction & Fantasy
739,0991243560,"https://images-na.ssl-images-amazon.com/images/I/5107BfylIfL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Restaurant,Literature & Fiction
740,0997426586,"https://images-na.ssl-images-amazon.com/images/I/31AmuhkHJML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Her,Literature & Fiction
